name,Lat,Long,fclass
Bubba Gump Shrimp Co,29.4254366,-98.4895402,restaurant
The County Line,29.4250908,-98.4895335,restaurant
Barriba Cantina,29.425099,-98.4894007,restaurant
Which Wich?,29.4240699,-98.4864208,fast_food
Paesanos Riverwalk,29.4253186,-98.4888851,restaurant
Mercado Rita's,29.4247976,-98.4898701,gift_shop
Drink,29.4235734,-98.4898487,restaurant
Chipotle,29.5195251,-98.5008189,fast_food
Wrigleyville Grill,29.5196208,-98.5024872,fast_food
Savoureux Patisserie,29.5193034,-98.5032704,fast_food
Shake Shack,29.5175634,-98.4998225,fast_food
McDonald's,29.4238292,-98.4876547,fast_food
Landry's Seafood House,29.4258547,-98.4888455,restaurant
Joe's Crab Shack,29.4256199,-98.489209,restaurant
Courtesy Phone,29.5272464,-98.4703741,telephone
San Antonio Express News,29.5270451,-98.4707249,newsagent
Beercode Kitchen And Bar,29.5266899,-98.4708421,restaurant
Auntie Anne’s,29.5266263,-98.4711177,fast_food
Famiglia Pizzeria,29.5265565,-98.4712001,fast_food
Super Bien Mex Cocina,29.526493,-98.4712647,fast_food
Starbucks,29.5263574,-98.4713601,cafe
Dunkin' Donuts,29.526214,-98.4715874,fast_food
La Gloria,29.5261922,-98.4716575,restaurant
Whataburger,29.5259562,-98.4717446,fast_food
La Taperia,29.5260874,-98.4716286,bakery
Vino Volo,29.5260886,-98.4714638,bar
San Antonio Express News,29.5255933,-98.4719581,newsagent
The Fruiteria Botanero By Chef Johnny Hernandez,29.5251625,-98.4723976,cafe
Stop N Buy,29.5643809,-98.5576076,convenience
Helotes Pediatric Dentistry & Orthodontics,29.552045,-98.6629838,dentist
ASAP Computer Services,29.430193,-98.4910631,computer_shop
Mikey’s Chicken and Tavern,29.6861244,-98.6417452,restaurant
JCPenney,29.5196287,-98.496303,department_store
Macy's,29.5184706,-98.4978432,department_store
Saks Fifth Avenue,29.5194994,-98.4941209,department_store
Dillard's,29.5185235,-98.492513,department_store
Pho Win,29.5653667,-98.5934597,restaurant
Rolling Oaks Dental,29.5935526,-98.3550093,dentist
Sandbox,29.5764787,-98.6328239,bar
Little Caesars,29.5765116,-98.632393,fast_food
Subway,29.5765159,-98.6323256,fast_food
Melody Nails,29.5765044,-98.6325213,beauty_shop
Donut Palace,29.5765159,-98.6324522,fast_food
Singapore 2,29.576868,-98.625961,restaurant
Smoothie King,29.616555,-98.6055899,fast_food
Which Wich?,29.6163791,-98.6054562,fast_food
Tealicious,29.5546971,-98.6640542,cafe
Afterburners,29.4009429,-98.6280908,bar
La Boulangerie,29.4279345,-98.4877057,bakery
T-Mobile,29.487535,-98.5354677,mobile_phone_shop
Panda Express,29.4891407,-98.5353946,fast_food
Subway,29.4901033,-98.5354048,fast_food
Frost Bank,29.5113796,-98.3948284,bank
Dream Song Tower,29.3512997,-98.5339245,artwork
Diane Llyod,29.5687142,-98.5417848,attraction
"Men, Ladies, & Kids Cuts",29.4631563,-98.5251115,hairdresser
Golden Stores,29.4607886,-98.522741,convenience
Cricket Wireless,29.4607857,-98.5226316,mobile_phone_shop
RTC Floristry,29.4583531,-98.5196662,florist
Continental Hair Styling,29.4596994,-98.521072,hairdresser
Target,29.5684623,-98.3272635,department_store
Starbucks,29.5684888,-98.3275563,cafe
CVS Pharmacy,29.5687859,-98.3269646,pharmacy
Ross,29.5694756,-98.3259887,department_store
Famous Footwear,29.569343,-98.3263485,shoe_shop
The Base Line,29.4698875,-98.4386426,bar
Amazing Air,29.5038906,-98.3963898,theme_park
Quartermain's Pub,29.5657644,-98.3342745,bar
Arrowwood Automotive,29.562882,-98.477713,car_dealership
Lavender Falls Face and Body Spa,29.6290238,-98.4964992,beauty_shop
Nield Family Dentistry,29.524161,-98.6009706,dentist
Pacific Moon,29.5791469,-98.4766138,restaurant
Great Clips,29.5792331,-98.4755898,hairdresser
Taco-Tex,29.5791617,-98.4756791,restaurant
Hollywood Park Police Department,29.592833,-98.4740072,police
La Madeleine French Bakery & Cafe,29.6045606,-98.468971,restaurant
T-Mobile,29.3574994,-98.5044171,mobile_phone_shop
Taqueria San Juan,29.3079634,-98.5559126,restaurant
Cavazos Ice and Food,29.3081119,-98.5558992,convenience
Pizza Hut,29.4263558,-98.7960564,restaurant
Commercial Food Mart,29.3514435,-98.5166943,convenience
Kwik Wash,29.3513079,-98.5166956,laundry
Burlington,29.3553209,-98.5441758,department_store
Shoe Carnival,29.3551117,-98.5406232,shoe_shop
Carter's,29.3551091,-98.5404194,clothes
Supercuts,29.3561566,-98.5401364,hairdresser
Rite-Away Pharmacy & Medical Supply,29.3561586,-98.5400532,pharmacy
Little Caesars,29.3561566,-98.5399876,fast_food
Total Wireless,29.3571081,-98.5227725,mobile_phone_shop
Eladio's Diner,29.3298376,-98.5407039,restaurant
Big C's Barber Shop,29.3298353,-98.5406442,hairdresser
Studio R Salon,29.3534343,-98.5043236,hairdresser
BiblioTech,29.3439697,-98.5051422,library
Visiontech 2020,29.6111107,-98.4736784,doctors
Halcyon,29.4099569,-98.4954478,cafe
Burgerteca,29.4063855,-98.4936158,restaurant
Burger King,29.5212371,-98.4760138,fast_food
KFC,29.4836756,-98.6655446,fast_food
Taco Bell,29.4836276,-98.6655557,fast_food
T-Mobile,29.338254,-98.5535956,mobile_phone_shop
Supercuts,29.3382154,-98.5535386,hairdresser
Riverwalk Dental & Orthodontics,29.3381248,-98.5534139,dentist
Lee Nails & Spa,29.3381704,-98.5534763,beauty_shop
Verizon,29.3562976,-98.5325145,mobile_phone_shop
Boots & Hats Outlet,29.3550738,-98.5246939,clothes
Starbucks,29.35711,-98.5246353,cafe
America's Best Contacts & Eyeglasses,29.3571076,-98.5245092,optician
Pizza Hut,29.3570989,-98.5361071,restaurant
Pizza Patron,29.356252,-98.4902521,fast_food
Brident Dental & Orthodontics,29.3562526,-98.4904002,dentist
Rios Golden Cut,29.3526511,-98.4519476,hairdresser
City Base Nails,29.3526535,-98.4520307,beauty_shop
Pho Garden,29.3526558,-98.4521621,restaurant
Copper Mill Water Wheel Tower,29.478669,-98.6080071,monument
Longhorn Cafe,29.6025309,-98.5084139,restaurant
Bowen's Island,29.4230201,-98.4907973,memorial
Old St. Mary's College,29.42576,-98.490422,memorial
Pan American Round Table,29.424526,-98.4862732,memorial
The German-English School Buildings,29.4201748,-98.4884826,memorial
King William Neighborhood,29.4171571,-98.4909777,memorial
El Quartel (El Cuartel),29.4204931,-98.4886792,memorial
The Pajalache Acequia (Ditch),29.4227557,-98.4894746,memorial
"St. John's Lutheran Church, ""The Rooster Church""",29.4207978,-98.489511,memorial
Acequia Madre de Valero,29.4196504,-98.486817,memorial
Travis Park United Methodist Church,29.427421,-98.4898923,memorial
Majestic Theatre,29.4264007,-98.4905034,memorial
Barbed Wire Demonstration,29.4247131,-98.486534,memorial
Little Church of La Villita,29.4217002,-98.488564,memorial
Menger Hotel,29.4247543,-98.4861372,memorial
Casino Club,29.4229917,-98.4883556,memorial
San Antonio Casino Club Building,29.4249909,-98.4887244,memorial
Adina de Zavala,29.4260282,-98.4866944,memorial
Alamo Low Barracks and Main Gateway,29.425523,-98.4867952,memorial
John W. Smith,29.4211257,-98.4889091,memorial
Staacke Brothers Building,29.4242121,-98.4895541,memorial
La Villita,29.4217337,-98.4878407,memorial
Pereida House,29.4189463,-98.4880173,memorial
William and Mary Ann Richter House,29.4188613,-98.4900182,memorial
Eagar House,29.419543,-98.4880343,memorial
250th Anniversary of the Founding of San Antonio,29.4234162,-98.4872166,memorial
Old San Antonio National Bank Building,29.4243785,-98.4903483,memorial
Cos House,29.4219773,-98.4887751,memorial
Stevens Building,29.4241286,-98.4892105,memorial
Caile House,29.4207285,-98.4887009,memorial
Old Military Headquarters,29.426608,-98.4910369,memorial
In Re Ricardo Rodriguez,29.4266651,-98.4862707,memorial
Don Jose Miguel de Arciniega,29.4194838,-98.489786,memorial
Anton Wulff House,29.41773,-98.4907391,memorial
Groos National Bank,29.4240959,-98.4898103,memorial
Ernst Homestead,29.4190287,-98.4900454,memorial
Jack Hays House,29.4212635,-98.489709,memorial
Samuel Augustos Maverick,29.4267713,-98.4868763,memorial
St. Philip's College,29.4217388,-98.4887322,memorial
J.M. and Birdie Nix House,29.4129084,-98.494569,memorial
Sartor House,29.4160203,-98.4919994,memorial
Old S. J. Brooks Home,29.4072409,-98.4936114,memorial
Arsenal Magazine,29.4169569,-98.4948472,memorial
Old Edward Steves House,29.4126573,-98.4952296,memorial
United States San Antonio Arsenal,29.4166391,-98.4936121,memorial
W. B. Teagarden House,29.4191695,-98.4939006,memorial
Silvestre Revueltas,29.4085591,-98.4917669,memorial
Oscar and Rachel Berman House,29.4134196,-98.4926008,memorial
Carl Wilhelm August Groos House,29.4142431,-98.4936078,memorial
Schulze-Schilo House,29.4098136,-98.4916936,memorial
Chabot House,29.4132532,-98.4931163,memorial
Gustav Blersch House,29.4167231,-98.4927317,memorial
The Oge House,29.4171113,-98.4923982,memorial
Biesenbach House,29.4119489,-98.495407,memorial
Alfred Giles Home,29.4147381,-98.4929279,memorial
Site of Guenther's Upper Mill,29.4159607,-98.4935985,memorial
Altgelt-Isbell House,29.4156266,-98.4920075,memorial
Elias and Lucy Edmonds House,29.4135426,-98.494244,memorial
Norton-Polk-Mathis House,29.413752,-98.4940552,memorial
Surf Shack - Gifts & Gear,29.5402998,-98.3932135,gift_shop
Rusty Anchor - Galley Grub,29.5405144,-98.3933369,restaurant
Sol y Luna,29.573733,-98.5702196,bakery
Sol y Luna Baking Co.,29.5717786,-98.5734356,bakery
Chuck E. Cheese,29.3557651,-98.4954622,restaurant
Melrose,29.3557674,-98.4952436,clothes
dd's DISCOUNTS,29.3557674,-98.4949552,clothes
Ann's Nail & Spa,29.4337122,-98.7042289,beauty_shop
Young's Cleaners & Alterations,29.433579,-98.7044723,laundry
T-Mobile,29.4341046,-98.7052904,mobile_phone_shop
Fantastic Sams,29.4339738,-98.7052126,hairdresser
Vanguard Veterinary Clinic,29.4339131,-98.7051737,veterinary
Pho 4 U,29.4337951,-98.7051053,restaurant
Cato,29.4336409,-98.7050101,clothes
7 to 7 Dental and Orthodontics,29.4335066,-98.7049323,dentist
Avis,29.3492723,-98.4364447,car_rental
Mission Veterinary,29.5725225,-98.647349,veterinary
Dog Vet Hospital,29.5725377,-98.647581,veterinary
Domino's,29.526503,-98.7186522,fast_food
Alamo Springs Dental,29.5266904,-98.7191605,dentist
McDonald's,29.4055768,-98.5758693,fast_food
E-Z Mart,29.2312407,-98.6544519,convenience
El Paraiso,29.2312502,-98.6541439,restaurant
Somerset City Hall,29.2251022,-98.6456912,town_hall
Somerset Police Department,29.2250651,-98.6454029,police
McDonald's,29.2208143,-98.4784345,fast_food
Avis,29.6077488,-98.493514,car_rental
Laguna Cafe,29.4376015,-98.6526507,restaurant
Little Spurs Pediatric Urgent Care,29.4375396,-98.6525086,clinic
Supercuts,29.4374591,-98.6523423,hairdresser
Verizon,29.4422394,-98.6401999,mobile_phone_shop
Diva Nails Lounge,29.4458937,-98.6380743,beauty_shop
Jalisco Mexico,29.4853644,-98.5951857,fast_food
Subway,29.4860053,-98.5948518,fast_food
Boost Mobile,29.4901941,-98.567432,mobile_phone_shop
El Taco Tote,29.5284034,-98.5605933,restaurant
Ideal Dental,29.4416321,-98.6662133,dentist
Starbucks,29.4416566,-98.6661315,cafe
Verizon,29.4416788,-98.6657466,mobile_phone_shop
Omni Vision,29.4417465,-98.6655615,optician
Urban Bricks Pizza Company,29.4418493,-98.6653644,restaurant
Kumori Sushi & Teppanyaki,29.4439457,-98.6629826,restaurant
Brident Dental & Orthodontics,29.4441127,-98.6626929,dentist
Ginza Ramen and Poke,29.4429203,-98.6617139,restaurant
Cleo Nail Spa,29.4428689,-98.6617488,beauty_shop
Locker Room Haircuts,29.4428397,-98.6617917,hairdresser
Ingram Park Mazda,29.457762,-98.6252426,car_dealership
Ingram Park Nissan,29.4572015,-98.6255792,car_dealership
Metro by T-Mobile,29.4449886,-98.6354658,mobile_phone_shop
Smokey Mo's,29.4449279,-98.635506,restaurant
Wok Inn,29.4446546,-98.6357421,restaurant
Westloop Mitsubishi,29.4576872,-98.6278081,car_dealership
Encore Dental Care,29.46994,-98.6141503,dentist
Burkes Outlet,29.4936772,-98.5516924,department_store
Chase,29.5197865,-98.501409,bank
Security Service Federal Credit Union,29.5198472,-98.5032785,bank
San Antonio Eye Center - Harris Optical,29.5770157,-98.478971,optician
Children's Dentists & Orthodontists,29.5769119,-98.4789965,dentist
Too Good To Be Threw,29.5643122,-98.4839371,clothes
Men's Wearhouse,29.5210632,-98.4954357,clothes
Church's Chicken,29.5155178,-98.7578534,fast_food
Liquor Bueno,29.5153633,-98.7574706,beverages
Rossy's Tacos,29.3472164,-98.5042141,restaurant
Paloma Blanca,29.4795899,-98.463554,restaurant
Sancho,29.4393037,-98.4997301,restaurant
Bourbon Street Seafood Kitchen,29.6037221,-98.4439976,restaurant
Shipley Do-Nuts,29.6038621,-98.444503,fast_food
Taqueria El Ranchero de Jalisco,29.3855937,-98.4692631,restaurant
AT&T,29.5573746,-98.5183981,mobile_phone_shop
Papa Murphy's,29.5572843,-98.5188291,fast_food
Signature Cleaners,29.5978941,-98.4046292,laundry
Mattenga's Pizzeria,29.5977887,-98.4045654,restaurant
Shavano Park City Hall,29.5850171,-98.5545815,town_hall
None,29.3604396,-98.4582034,pharmacy
Interactive Kiosk,29.4495422,-98.5304361,kiosk
Josephene Tobin Sign,29.4498016,-98.5282664,memorial
Geographical Center of Bexar County,29.4499786,-98.5285818,memorial
Woodlawn Lake Centennial Garden,29.4542866,-98.536377,memorial
John F Kennedy Memorial Tree,29.3462669,-98.4651469,memorial
Viva Vegeria,29.3991966,-98.5124946,restaurant
Señor Veggie,29.4152256,-98.4884453,restaurant
Wells Fargo,29.4660667,-98.4630992,bank
Tito Memorial Mural,29.4062143,-98.5020657,artwork
Possible,29.4064569,-98.5020015,artwork
Ghost Bike,29.4054659,-98.5023182,artwork
Stained Glass Water Tower,29.4099639,-98.5015457,artwork
5 Points Neighborhood Historical Marker,29.4413415,-98.5034566,memorial
Vision del Futuro,29.4415623,-98.502353,artwork
3D glasses for Vision del Futuro Mural,29.4415606,-98.5025712,artwork
Burlington,29.6439041,-98.4552259,department_store
KFC,29.5600581,-98.6760938,fast_food
El Rodeo Mexican Restaurant #6,29.5635454,-98.6846608,restaurant
Navy Federal Credit Uniom,29.5602607,-98.6764138,bank
Grille 254,29.6033917,-98.6199569,restaurant
Saint Mary's University Rattler,29.4512399,-98.5636388,artwork
Brew's Lee Tea,29.4636389,-98.4657232,cafe
Koi Kawa Japanese Restaurant,29.4635628,-98.466305,restaurant
Osaka Steak & Sushi Bar,29.4714357,-98.4628157,restaurant
Firehouse Subs,29.4460794,-98.6378959,fast_food
Smoothie King,29.4461179,-98.6378664,fast_food
Liquor Bueno,29.4457594,-98.6381668,beverages
The Wave,29.4669242,-98.4632881,hairdresser
Sky Nails,29.4669907,-98.4632894,beauty_shop
Ricci & Capricci,29.4605479,-98.4674814,beauty_shop
Di Maestro Hair Studio,29.4601042,-98.4677557,hairdresser
Bixa Hair Studio,29.4602197,-98.4679539,hairdresser
Broadway Pinups,29.460029,-98.4680866,clothes
09 Midtown Bistro,29.4601235,-98.4682699,restaurant
Studio Fifteen,29.4596025,-98.4684077,hairdresser
Walden Pond Interarts Learning Center,29.4596054,-98.4686956,arts_centre
Taco Broadway,29.4596143,-98.4674497,restaurant
Broadway Hair Salon,29.4595951,-98.467555,hairdresser
Broadway Daily Bread,29.4724022,-98.4632603,bakery
Cappyccino's,29.4724449,-98.463209,bar
MOSS Designer Consignment,29.4727093,-98.4632612,clothes
Cappy's Restaurant,29.4726527,-98.4634431,restaurant
Maven and Company Salon,29.473026,-98.4634118,hairdresser
San Antonio Shoe Repair,29.4727327,-98.4625005,shoe_shop
The Broadway 50 50,29.4729034,-98.4624561,restaurant
Volare Pizza,29.4730488,-98.4623908,restaurant
Satel's,29.4735465,-98.4622535,clothes
Blown Beautiful,29.4721432,-98.4637232,hairdresser
"Skin Rejuvenation Clinique, Inc.",29.4720923,-98.4637303,beauty_shop
Mon Thai Bistro and Sushi Bar,29.4719946,-98.4638223,restaurant
Bar du Mon Ami,29.4719099,-98.4638153,bar
The Buy Back Store,29.4736512,-98.4622435,jeweller
Nativa Llc,29.4739736,-98.462281,clothes
Gabriel's Liquor Express,29.47415,-98.4622774,beverages
The Winchester,29.4742871,-98.4623495,bar
Heights the Salon & Spa,29.4751783,-98.4624202,beauty_shop
Arcadia Grove Center,29.4752245,-98.4624208,laundry
Arcadia Grove Cleaners,29.4752939,-98.4624217,laundry
"Mario Gutierrez, OD",29.4754337,-98.4624235,doctors
Creative Floral Designs by Helene,29.4755922,-98.4624255,florist
Arcadia Hair Studio,29.4756459,-98.4624262,hairdresser
Versi The Salon & Spa,29.4758297,-98.4624286,beauty_shop
Ann's Nails Salon,29.4757196,-98.4632444,beauty_shop
Chela's Tacos Mexican Restaurant,29.4758538,-98.4632099,restaurant
Habibi Cafe,29.4761582,-98.4622387,restaurant
Trevi Hair Studio,29.4763217,-98.4622835,hairdresser
Starbucks,29.4768941,-98.4630769,cafe
Viet-Nam Restaurant,29.4566015,-98.4695703,restaurant
Patriot Cuts Barber Shop,29.4566407,-98.4695308,hairdresser
Van's,29.4563913,-98.4696147,restaurant
Panera Bread,29.4561459,-98.4705926,fast_food
San Antonio Barista Academy,29.4558656,-98.4712548,school
T-Mobile,29.4545584,-98.4710592,mobile_phone_shop
Potbelly,29.4544521,-98.471146,fast_food
Planet K Texas - Central,29.4543873,-98.4706629,gift_shop
"South Texas Museum of Popular Culture ""TexPop""",29.4542616,-98.4705593,museum
Healthy Woman Obstetrics & Gynecology the office of Dr. Felipe Garcia-Ghinis,29.4515639,-98.473347,doctors
Sonterra Dermatology at the Pearl,29.451138,-98.4734057,doctors
The Fiesta Store,29.4508814,-98.4743265,gift_shop
Dresses On Broadway,29.450426,-98.4745436,clothes
Dermatology Specialists of San Antonio,29.4502113,-98.4737995,doctors
Great White Dental,29.4501126,-98.4740181,dentist
The District,29.4490785,-98.4742104,sports_centre
The Bakery Building On Broadway,29.4466063,-98.4758657,bakery
J G Liquor 2,29.4466473,-98.4751648,beverages
Traveler Barbershop Broadway,29.4465353,-98.4751188,hairdresser
Mediterranean Turkish Grill,29.5161537,-98.4929639,restaurant
Maafor San Antonio,29.5312799,-98.5775909,restaurant
Night Club Cameroon,29.4664285,-98.6455413,bar
Shipley Do-Nuts,29.4333583,-98.7187994,fast_food
Elf Hardware,29.5783749,-98.6909608,doityourself
The Fruiteria at Southtown,29.4098553,-98.5012046,restaurant
Brooks Air Force Ophthalmology,29.3505284,-98.4548587,doctors
Raising Cane's,29.3514969,-98.456312,fast_food
Luna Rosa Puerto Rican Grill y Tapas,29.3525247,-98.4513402,restaurant
Firehouse Subs,29.3526222,-98.4510678,fast_food
Great Clips,29.3526008,-98.4510059,hairdresser
Hurricane Grill & Wings,29.3525759,-98.4507291,bar
Heroes & Fantasies,29.3542394,-98.4512806,bookshop
Angelica talamantes,29.3543118,-98.4511661,cinema
City Base Entertainment,29.3543762,-98.4511599,cinema
Arby's,29.3514175,-98.4592029,fast_food
UltraVision,29.3513439,-98.4593451,doctors
Wok Inn Asian Cafe,29.3511354,-98.4596785,restaurant
Jolly Nails & Spa,29.3511222,-98.4597684,beauty_shop
Gulf Coast Fish House,29.3510967,-98.4599598,restaurant
MANE MAN Men's Grooming,29.3510815,-98.4600462,hairdresser
Laredo Taco,29.350865,-98.4606813,restaurant
Swiftwater Car Wash #8,29.3505874,-98.4606789,car_wash
Watchers,29.3551451,-98.4562654,chalet
Cricket Wireless,29.3524235,-98.4425524,mobile_phone_shop
Sprint,29.3523174,-98.4372398,mobile_phone_shop
Little Spurs Pediatric Urgent Care,29.3510919,-98.4381057,clinic
Nail City,29.3511021,-98.4374589,beauty_shop
Subway,29.3511254,-98.4372678,fast_food
Fantastic Sams,29.351113,-98.4372049,hairdresser
Great American Cookies,29.3511238,-98.4373403,fast_food
Visionworks,29.3511205,-98.4373867,optician
Don's & Ben's Liquor,29.3511041,-98.4375042,beverages
Jorge A Guel DDS,29.3511135,-98.437431,dentist
Splendor Collections,29.4702665,-98.4826971,gift_shop
El Gallito De Jalisco,29.5279784,-98.5649109,restaurant
The Irish Pub,29.5277959,-98.5646998,pub
Al Madina Meat Market and Grill,29.5278001,-98.5650524,butcher
Bliss Hair Studios,29.5273212,-98.5639983,hairdresser
Association-Convenience Store,29.5282199,-98.5615518,convenience
FedEx,29.5134408,-98.5547581,post_office
Worldwide Express,29.5132022,-98.5538463,sports_shop
Mercado Gonzalez Otero,29.5133085,-98.5545252,supermarket
Lennys Grill & Subs,29.5101272,-98.5548376,fast_food
Wing Zone,29.509429,-98.5547123,fast_food
Rios Golden Cut Salons - Callaghan Rd,29.5094049,-98.554683,hairdresser
Vice Boutique,29.5242969,-98.5686047,clothes
Starbucks,29.5242654,-98.5686491,cafe
Cricket Wireless,29.5242238,-98.5686549,mobile_phone_shop
Berni Vietnamese Restaurant,29.5240585,-98.5687482,restaurant
"Pediatric Private Duty Nursing, Inc.",29.5236156,-98.5679059,hospital
"Darrel W. Parisher, PHD",29.5239433,-98.5665534,doctors
SAS Shoes,29.4237531,-98.6508717,shoe_shop
McDonald's,29.4642703,-98.2894046,fast_food
UIW SPS Alamo Heights Center,29.4604281,-98.4901815,university
Lucia's House of Hair,29.4279623,-98.5225387,hairdresser
James Avery Jewelry,29.4291281,-98.7139594,jeweller
MOD Pizza,29.4277936,-98.712372,fast_food
Chipotle,29.4281728,-98.7123833,fast_food
Old Navy,29.4293408,-98.7139392,clothes
Ross,29.4297108,-98.7139354,department_store
Ulta Beauty,29.4283574,-98.7138851,beauty_shop
Shipley Do-nuts,29.4883348,-98.4444891,fast_food
Silo,29.4876934,-98.4479759,restaurant
Wingstop,29.4685337,-98.6154015,fast_food
Cricket Wireless,29.4682359,-98.6149094,mobile_phone_shop
Pho Ha Long,29.4684648,-98.6154833,restaurant
Perfect Score Sports Cantina,29.4676907,-98.6154431,restaurant
Northern Tool & Equipment,29.5138229,-98.533971,doityourself
Domino's,29.5563906,-98.6686033,fast_food
Wells Fargo,29.429621,-98.6542765,bank
Rusty Nail,29.4266883,-98.7967388,bar
Menefee Tree,29.4462838,-98.4816147,memorial
Subway,29.5464897,-98.3657419,fast_food
Sprint,29.5463731,-98.3659234,mobile_phone_shop
Spec's,29.5712405,-98.3313479,beverages
REI,29.5486109,-98.5824741,outdoor_shop
AT&T,29.5483715,-98.5829412,mobile_phone_shop
La Madeleine,29.5481361,-98.5826389,restaurant
Cupcake Couture Bakeries,29.6164781,-98.6055343,bakery
JCPenney,29.3547229,-98.5325682,department_store
Dick's Sporting Goods,29.3552073,-98.5286828,sports_shop
ReaLife MRI,29.4993578,-98.4749498,clinic
Live Oak Fire Department,29.555124,-98.3273476,fire_station
McFinnigan's Pub,29.5236094,-98.504105,pub
Manola's,29.5237024,-98.5041163,restaurant
Ray's Pizzaria,29.5293595,-98.5000487,restaurant
1-800-Flowers,29.5228044,-98.5056378,florist
Poppy's Pizza,29.522452,-98.5061018,restaurant
Wild Goji,29.52255,-98.5062574,restaurant
Demo's,29.5224123,-98.5068314,restaurant
Salon Bella,29.5225384,-98.5066624,hairdresser
Salon de Frisk,29.5226171,-98.5065929,beauty_shop
Riptide Rescue,29.452862,-98.6989334,attraction
Sea Swinger,29.4528498,-98.6986929,attraction
Wave Breaker: The Rescue Coaster,29.4531708,-98.696382,attraction
SeaWorld Rescue Store,29.4532358,-98.6962155,gift_shop
Texas Stingray,29.4524057,-98.6989007,attraction
Save & Go,29.3448162,-98.5521587,convenience
Metro by T-Mobile,29.3447016,-98.5521622,mobile_phone_shop
Kwik Wash Laundry,29.3446206,-98.5521604,laundry
None,29.4594067,-98.6984541,shelter
None,29.4592794,-98.6983864,shelter
None,29.4595425,-98.6984953,shelter
None,29.4582323,-98.6986084,shelter
None,29.458161,-98.6985959,shelter
None,29.4582095,-98.6985251,shelter
Salons by JC,29.6046415,-98.5326582,beauty_shop
Macy's,29.5968992,-98.3486243,department_store
JCPenney,29.5979968,-98.350878,department_store
Burlington,29.5779828,-98.3394945,department_store
Mango Market,29.4598509,-98.6991679,restaurant
None,29.4601791,-98.6983144,shelter
None,29.4601207,-98.6982796,shelter
None,29.460182,-98.6982417,shelter
None,29.4602206,-98.6991055,shelter
None,29.460162,-98.6990536,shelter
None,29.4602456,-98.6990361,shelter
None,29.4600721,-98.6989239,shelter
None,29.4601171,-98.6988324,shelter
AT&T,29.6505221,-98.4487147,mobile_phone_shop
None,29.4581156,-98.6977608,shelter
None,29.4580598,-98.6977575,shelter
None,29.4580184,-98.6977282,shelter
None,29.4579068,-98.6975674,shelter
None,29.4579019,-98.6975088,shelter
None,29.4587052,-98.6971905,shelter
None,29.4588384,-98.697204,shelter
None,29.4588502,-98.6970206,shelter
None,29.4587835,-98.6969576,shelter
None,29.4586934,-98.6969261,shelter
None,29.4586217,-98.6970305,shelter
Journey to Atlantis,29.4548026,-98.7004259,attraction
Turtle Reef Cart,29.4526373,-98.6993067,gift_shop
Sweet Treats Bakery,29.4589321,-98.6996692,bakery
Tropical Gifts,29.4597243,-98.6995626,gift_shop
Steel Eel,29.4556551,-98.6964078,attraction
Penguin Gifts,29.4543467,-98.695684,gift_shop
First Aid,29.4531675,-98.6973389,hospital
First Aid,29.4530358,-98.6995669,hospital
Guest Services,29.4581339,-98.6997581,tourist_info
Island Traders,29.45806,-98.6994998,gift_shop
Animal Interaction Center,29.4580786,-98.6996204,tourist_info
None,29.4559239,-98.4376059,shelter
Thai O'Cha,29.5456585,-98.2863868,restaurant
Redbox,29.3494061,-98.5346468,vending_any
Steve's Sno Cone House,29.3602876,-98.5036029,cafe
La perla del pacifico,29.4603034,-98.5597162,restaurant
H-E-B Pharmacy,29.5153065,-98.5814006,pharmacy
H-E-B Pharmacy,29.4231508,-98.7802108,pharmacy
The Emergency Center at Alamo Ranch,29.485654,-98.7154488,clinic
Burger King,29.4219923,-98.7758191,fast_food
H-E-B Car Wash,29.4219969,-98.778703,car_wash
Perry’s Steak House,29.5932041,-98.6110345,restaurant
Ostra,29.4248815,-98.4906068,restaurant
Fogo de Chão,29.4232311,-98.4844222,restaurant
Zushi Sushi,29.4975476,-98.4697418,restaurant
Pei Wei,29.4971862,-98.4693409,restaurant
F-4 Phantom,29.4665821,-98.4175861,monument
Knockout,29.4425186,-98.4938584,pub
Culture Hair Studio,29.4426919,-98.4938623,hairdresser
Guapos Barber Shop,29.4144933,-98.4881507,hairdresser
None,29.5082354,-98.3130128,shelter
Beacon Hill Obelisk,29.4615479,-98.5079158,artwork
BurgerFi,29.5063581,-98.4585801,fast_food
USAA,29.4299745,-98.7385376,atm
Dr. Roy Gonzalez Jr,29.5193318,-98.5090531,dentist
Beauty Blowout Bar,29.5592806,-98.5352142,hairdresser
Chick-fil-A,29.5189158,-98.4961145,fast_food
Chick-fil-A,29.5972442,-98.3508369,fast_food
Chick-fil-A,29.4670904,-98.4648193,fast_food
Chick-fil-A,29.3547165,-98.5294395,fast_food
Subway,29.4397562,-98.3805594,fast_food
Noodle Tree,29.5768591,-98.6261886,restaurant
Tutti Nail Bar,29.6034929,-98.6034601,beauty_shop
Tropical Smoothie Cafe,29.6035903,-98.6034853,fast_food
Waxing the City,29.6033898,-98.6034294,beauty_shop
Redlands Grill by J. Alexander's,29.6059943,-98.6037502,restaurant
On Point,29.4371449,-98.679741,hairdresser
Boost Mobile,29.4371694,-98.6796834,mobile_phone_shop
Fine Wine & Liquors,29.4370748,-98.6799824,beverages
Love @ First Style,29.4370094,-98.6814979,hairdresser
