name,Lat,Long,fclass
KRBE-AM (Houston),29.9928103,-95.4733428,comms_tower
KLAT-AM (Houston),29.8966124,-95.2904905,tower
KLAT-AM (Houston),29.9185571,-95.5163301,tower
KPRC-AM (Houston),29.8049662,-95.2780465,tower
KYOK-AM (Houston),29.8441148,-95.4477176,tower
KNUZ-AM (Houston),29.8596702,-95.5591096,tower
KKBQ-AM (Houston),29.9148712,-95.4619026,comms_tower
KILT-AM (Houston),29.9196409,-95.4264872,comms_tower
KXYZ-AM (Houston),29.7106998,-95.1747678,tower
KCOH-AM (Houston),29.7561745,-95.2774409,tower
KIKK-AM (Pasadena),29.6885771,-95.1748609,tower
KLVL-AM (Pasadena),29.6841181,-95.1860443,tower
KPFT-FM (Houston),29.9241126,-95.5382752,tower
KTRU-FM (Houston),29.7155074,-95.399106,tower
KTSU-FM (Houston),29.7237895,-95.3647862,tower
KJIC-FM (Pasadena),29.6674516,-95.1549323,tower
KYND-AM (Cypress),30.0093971,-95.694645,tower
KRTS-FM (Seabrook),29.5927296,-95.0532626,tower
San Jacinto State Park,29.7464499,-95.0791876,park
Elmore Middle School,29.8102261,-95.2760463,school
Mickey Leland College Preparatory Academy for Young Men,29.7766352,-95.334664,school
Barbara Jordan High School,29.8157887,-95.3339362,school
Academy of Houston,29.6793701,-95.5254509,school
Alamo Elementary School,29.7474487,-94.9615936,school
Alcott Elementary School,29.6671517,-95.3297198,school
Alief Montessori Community School,29.7127307,-95.5918892,school
McCardell Academy,29.7718943,-95.3418819,school
Langston Early Child Development Center,29.7830302,-95.3413918,school
Houston Gardens Elementary School,29.820694,-95.3010915,school
Impact Charter School,29.6382882,-95.5010537,school
James B Havard Elementary School,29.8060592,-95.1954887,school
Harvey Turner Elementary School,29.6503813,-95.1663641,school
High Point Alternative School - Sheldon,29.8406763,-95.185152,school
Girls and Boys Prep Academy,29.6560201,-95.5251977,school
Endeavor Schools,29.7914287,-95.1247883,school
George I Sanchez - Alternative School,29.7430062,-95.3179925,school
Spring Branch Education Center,29.7945066,-95.511274,school
Spring Branch School of Choice,29.7947554,-95.5114553,school
Ser - Ninos Charter Elementary School,29.7091191,-95.4807751,school
Shadowbriar Middle School,29.7377697,-95.5988662,school
Ripley House Alternative School,29.7514962,-95.3288198,school
Royalwood Elementary School,29.8374471,-95.1879882,school
Sandpoint Elementary School,29.7210635,-95.5529992,school
Scott Elementary School,29.7910935,-95.330585,school
Raul Yzaguirre School for Success,29.6657862,-95.3104924,school
High School for the Performing & Visual Arts,29.7369586,-95.3884265,school
Oates Elementary School,29.7932822,-95.2560459,school
Mount Hebron Academy,29.674675,-95.353827,school
Cornerstone Hospital Houston – Bellaire,29.70801,-95.47327,hospital
Plaza Specialty Hospital,29.7233769,-95.386876,hospital
Chama,29.8030294,-95.720231,cafe
Texas Clinic Healthcare System,29.816008,-95.3709074,clinic
Northwest Indoor Soccer Center,29.995526,-95.485906,park
Cedar Bayou Stadium,29.7532252,-94.935652,stadium
Crum Field House,29.7146743,-95.4579966,sports_centre
San Jacinto College South Baseball Field,29.5827885,-95.2044788,park
Taub Baseball Field,29.7396734,-95.4279956,park
Galveston County Park,29.5185649,-95.1054862,park
Galena Manor Park,29.744117,-95.2502128,park
Deepwater Park,29.7116174,-95.1682661,park
Cedar Grove Park,29.8807783,-95.0410397,park
Bricker Park,29.6721575,-95.3575257,park
Armand Bayou Park,29.5835633,-95.0763188,park
Atkinson Island Wildlife Management Area,29.682172,-94.9743716,park
Kaminski Park,29.826058,-95.0454846,park
Future Edgewater Park,30.028275,-95.2552109,park
Northwood Park,30.0210537,-95.4802174,park
N C Foote Park,29.7260606,-94.9938168,park
Monterief Park,29.8052256,-95.0965972,park
Sterling Knoll Park,29.5616204,-95.1477098,park
Saint Thomas the Apostle Episcopal School,29.5462031,-95.087967,school
Bay Area Montessori School House,29.5505224,-95.1166653,school
Westminster Academy,29.5481992,-95.1151722,school
Gloria Dei Christian School,29.5477738,-95.0888899,school
Houston Learning Academy,29.5366536,-95.1180298,school
Lord of Life Lutheran School,29.551301,-95.1839998,school
Galloway Upper School,29.5503699,-95.1168998,school
Gramercy Outpatient Surgery Center,29.7039432,-95.4214091,clinic
The University of Texas Health Science Center,29.7029914,-95.4031517,university
Baytown Health Center,29.7446966,-94.976682,clinic
Battleground Speedway,29.8519,-95.0643,park
Baytown Post Office,29.7310521,-95.0076595,post_office
Hufsmith Post Office,30.1236,-95.5964,post_office
Pasadena Post Office,29.6926,-95.2004,post_office
Spring Valley Post Office,29.8016,-95.4927,post_office
Baytown Christian Academy,29.7779,-94.9711,school
Crosby Kindergarten,29.9122,-95.0539,school
Lunar and Planetary Institute Rice University,29.5615,-95.0752,school
Lunar Science Institute Rice University,29.561,-95.0747,school
Memorial Hall School,29.8113906,-95.4659268,school
Pasadena Fire Chief,29.7132978,-95.2017432,fire_station
Baytown Area Crime Prevention Office,29.7338492,-94.9699516,police
Autry Court,29.7151,-95.4037,pitch
Houston Fire Department Station 9,29.776231,-95.3604454,fire_station
Harris County Courthouse,29.7687,-94.9711,courthouse
W Kyle Chapman Courthouse,29.6632,-95.1264,courthouse
Highlands Volunteer Fire Department Station 2,29.8197148,-95.0272458,fire_station
City of Southside Place Fire Department,29.7146581,-95.4335888,fire_station
Crosby Fire Department Station 1,29.9072888,-95.0646969,fire_station
Cy - Fair Volunteer Fire Department Station 5,29.8394162,-95.6425734,fire_station
Humble Fire Marshal's Office,29.9991117,-95.2670359,fire_station
Klein Volunteer Fire Department Station 2,29.9935702,-95.4907348,fire_station
Pasadena Fire Department Station 2,29.7036322,-95.201383,fire_station
Pasadena Fire Department Station 3,29.6923324,-95.1696733,fire_station
Alief Community Volunteer Fire Department,29.700477,-95.6676274,fire_station
Channelview Volunteer Fire Department Station 1,29.7772447,-95.1142532,fire_station
Baytown Fire and Rescue Services,29.7553504,-94.964635,fire_station
Cy - Fair Volunteer Fire Department Station 9,29.8924869,-95.6393572,fire_station
West I - 10 Volunteer Fire Department Station 2,29.77388,-95.7295619,fire_station
La Porte Fire Department Station 1,29.6642923,-95.0216094,fire_station
Ponderosa Volunteer Fire Department,30.0142068,-95.4547485,fire_station
Pasadena Fire Protection Service,29.6874962,-95.207792,fire_station
Champions Volunteer Fire Department,29.9774549,-95.5108565,fire_station
Deer Park Fire Department,29.6995742,-95.1242234,fire_station
Galena Park Fire Department Station 1,29.734151,-95.2387738,fire_station
Houston Fire Department Station 70,29.6019414,-95.2291175,fire_station
South Houston Fire Department,29.6654895,-95.2388682,fire_station
Jersey Village Fire Department,29.884289,-95.5712655,fire_station
Jacinto Fire Department,29.7690513,-95.2478658,fire_station
Tomball Fire Department,30.0954501,-95.6165624,fire_station
Cy - Fair Volunteer Fire Department Station 3,29.9490312,-95.6493596,fire_station
Aldine Community Fire Department,29.9337586,-95.3733517,fire_station
Sheldon Community Volunteer Fire / Rescue Station 2,29.8584458,-95.1365864,fire_station
Northeast Fire / Rescue Department,30.0165333,-95.3063847,fire_station
Seabrook Volunteer Fire Department,29.5649176,-95.0521157,fire_station
Community Volunteer Fire Department,29.7097268,-95.6525442,fire_station
Cypress Creek Volunteer Fire Station 22,29.9527092,-95.6000089,fire_station
Galena Park Fire Department Station 2,29.7578186,-95.2138322,fire_station
Baytown Fire Department Station 1,29.7766316,-94.9780672,fire_station
Baytown Fire Department Station 2,29.7288993,-94.9965976,fire_station
Baytown Fire Department Station 3,29.7674929,-94.9273655,fire_station
Baytown Fire Department Station 5,29.7707505,-95.031557,fire_station
Webster Fire Department,29.5335358,-95.1148491,fire_station
West I - 10 Volunteer Fire Department Station 5,29.8277735,-95.7203995,fire_station
Pasadena Fire Department Station 4,29.6838622,-95.2079795,fire_station
Highlands Volunteer Fire Department Station 1,29.8156722,-95.0580872,fire_station
Nassau Bay Volunteer Fire Department,29.5518228,-95.0847895,fire_station
Forest Bend Volunteer Fire Department Station 1,29.5316114,-95.1611516,fire_station
Pasadena Fire Department Station 5,29.6720398,-95.1632803,fire_station
Houston Fire Department Station 34,29.8401944,-95.3388471,fire_station
Houston Fire Department Station 35,29.6741004,-95.3380004,fire_station
Houston Fire Department Station 38,29.7901872,-95.4677444,fire_station
Houston Fire Department Station 40,29.7101583,-95.3208582,fire_station
Houston Fire Department Station 25,29.7186504,-95.3533667,fire_station
Houston Fire Department Station 29,29.6840001,-95.2537059,fire_station
Houston Fire Department Station 17,29.7569907,-95.341345,fire_station
Houston Fire Department Station 19,29.7772172,-95.3361182,fire_station
Houston Fire Department Station 20,29.7441184,-95.3008501,fire_station
Houston Fire Department Station 6,29.7695805,-95.3942605,fire_station
Houston Fire Department Station 12,29.7946413,-95.3528703,fire_station
Klein Volunteer Fire Department Station 5,30.096528,-95.5425964,fire_station
Klein Volunteer Fire Department Station 3,30.0161056,-95.5660376,fire_station
Klein Volunteer Fire Department Station 4,30.0151537,-95.530111,fire_station
West University Place Fire Department,29.7149564,-95.4380504,fire_station
Rosehill Fire Department,30.080585,-95.7177912,fire_station
Cy - Fair Volunteer Fire Department Station 10,29.9107742,-95.5895501,fire_station
Cy - Fair Volunteer Fire Department Station 6,29.8688794,-95.6080345,fire_station
Cy - Fair Volunteer Fire Department Station 8,29.8803117,-95.6874432,fire_station
Channelview Volunteer Fire Department Station 2,29.7888996,-95.1189664,fire_station
Cloverleaf Fire Department Station 1,29.7790381,-95.1712775,fire_station
Pasadena Fire Marshal's Office,29.7132978,-95.2017432,fire_station
Missouri City Fire and Rescue Services Station 2,29.6303327,-95.5188497,fire_station
Houston Fire Department Station 54,29.9960787,-95.3619016,fire_station
Houston Fire Department Station 55,29.6375591,-95.35617,fire_station
Houston Fire Department Station 41,29.7739036,-95.2819016,fire_station
Houston Fire Department Station 42,29.743591,-95.2726953,fire_station
Houston Fire Department Station 46,29.6859295,-95.3643446,fire_station
Houston Fire Department Station 66,29.8519736,-95.53989,fire_station
Houston Fire Department Station,30.0205762,-95.1030934,fire_station
Houston Fire Department Station 67,29.8637512,-95.436052,fire_station
Houston Fire Department Station 73,29.672776,-95.5708276,fire_station
Houston Fire Department Station 60,29.7331826,-95.5248414,fire_station
Houston Fire Department Station 61,29.6253833,-95.2670824,fire_station
Houston Fire Department - Station 64,29.9508972,-95.3420667,fire_station
Houston Fire Department Station 63,29.9843898,-95.3094668,fire_station
Houston Fire Department Station 93,29.5898977,-95.1805305,fire_station
Houston Fire Department Station 92,29.9810448,-95.3260887,fire_station
Houston Fire Department Station 86,29.7562869,-95.6378446,fire_station
Houston Fire Department Station 90,29.7889282,-95.6694929,fire_station
Houston Fire Department Station 101,30.0516145,-95.2276997,fire_station
Houston Fire Department Station 99,29.9755041,-95.3569762,fire_station
Houston Fire Department Station 77,29.8223466,-95.5438158,fire_station
Houston Fire Department Station 74,29.931589,-95.3915413,fire_station
Houston Fire Department Station 81,29.641458,-95.2785092,fire_station
Pasadena Fire Department Station 7,29.64042,-95.1850739,fire_station
Houston Fire Department Station 104,30.0293757,-95.2385682,fire_station
Houston Fire Department Station 102,30.0656872,-95.1869886,fire_station
Pasadena Fire Department Station 9,29.6000766,-94.9913742,fire_station
Pasadena Fire Department Station 8,29.6487336,-95.1430865,fire_station
Channelview Volunteer Fire Department,29.7767,-95.1141,fire_station
South Houston Fire Station,29.666,-95.2391,fire_station
Southeast Volunteer Fire Department,29.5866,-95.1975,fire_station
City of Morgans Point Fire Department,29.6714,-95.0067,fire_station
City of Deer Park Fire Department,29.6981,-95.1235,fire_station
City of Jersey Village Fire Department,29.8842832,-95.5712748,fire_station
City of Jacinto Fire Department,29.7691,-95.2477,fire_station
City of Piney Point Village Fire Department,29.7821,-95.5129,fire_station
Fire Station Number 2,29.6308,-95.5208,fire_station
Cy Fair Volunteer Fire Department,29.8923939,-95.6395503,fire_station
Cy-Fair Volunteer Fire Station 3,29.9493,-95.6494,fire_station
Highlands Volunteer Fire Department,29.8193,-95.0261,fire_station
Harris County Rural Fire Prevention District Number 20 Fire Station,29.9250445,-95.5062908,fire_station
Harris County Fire Department,29.9412,-95.3957,fire_station
Galena Park Fire Station,29.7341,-95.2383,fire_station
Houston Fire Station Number 38,29.7901909,-95.4677045,fire_station
Houston Fire Station Number 41,29.7733,-95.2826,fire_station
Houston Fire Station Number 55,29.6402,-95.3568,fire_station
Sheldon Community Volunteer Fire and Rescue Station,29.8583307,-95.1365997,fire_station
Humble City Fire Department,29.9993005,-95.2674531,fire_station
Little York Volunteer Fire Department,29.8894,-95.4001,fire_station
Chaparral Genealogical Society Library,30.0997,-95.611,library
Crosby Library,29.9207,-95.0634,library
South Houston Public Library,29.666886,-95.2242547,library
Stratford Branch Library,29.8213048,-95.0628181,library
Atascocita Library,30.0045946,-95.15424,library
Mae Hilty Memorial Library,29.665,-95.1499,library
Humble Library,29.9987,-95.2664,library
Houston Police Department - Eastside Patrol,29.734426,-95.2906143,police
Harris County Sheriff's Office,29.5582352,-95.120248,police
Houston Police Department Mykawa Substation,29.6575066,-95.3164366,police
Deer Park Police Department - Investigation,29.6981835,-95.1240798,police
Houston Police Department - Fondren Patrol,29.6587549,-95.5099624,police
Houston Police Department - Palm Center,29.6958228,-95.3340619,police
Harris County Sheriff's Office - Training,29.9631168,-95.2487268,police
Houston Police Department - Acres Home,29.8574824,-95.4216752,police
Baytown Police Department,29.7561909,-94.9631097,police
Houston Police Department - Aldine Community,29.9242746,-95.4113088,police
Lakewood Police Department,29.9962443,-95.6065091,police
Harris County Sheriff's Office,29.7643591,-95.3569288,police
Jacinto City Police Department,29.7680944,-95.2447422,police
Houston Police Department - Hobby Airport,29.6570556,-95.2802056,police
Pasadena Police Academy,29.6647278,-95.1688134,police
Harris County Sheriff's Office - DARE Program,29.8434157,-95.3342513,police
Southside Place Police Department,29.7146616,-95.4334494,police
Harris County Sheriff's Office - Constable Precinct 4,30.0117848,-95.5114598,police
Nassau Bay Police Department,29.5486689,-95.0909667,police
Houston Police Department - Near Town,29.7450136,-95.3898927,police
Houston Police Department - Ana Maria Lopez,29.7819689,-95.3586726,police
Harris County Sheriff's Office,29.7628066,-95.357298,police
Harris County Sheriff's Office,29.8024228,-95.7187794,police
Houston Police Department - Northwest Patrol,29.8570626,-95.5397144,police
Houston Police Department - Leija,29.6851134,-95.2539724,police
Houston Police Department,29.755888,-95.367452,police
South Houston Police Department,29.6653346,-95.2393555,police
La Porte Police Department,29.6539624,-95.0270706,police
Shoreacres Police Department,29.6198945,-95.0151649,police
Houston Police Department - Clear Lake Patrol,29.5796298,-95.1067229,police
Harris County Sheriff's Office - Economic Crime,29.7620822,-95.3577236,police
Houston Police Department - Willowbrook,29.9578016,-95.5386066,police
Houston Police Department - Telephone Road,29.6193584,-95.2849214,police
El Lago Police Department,29.5653334,-95.0518692,police
Texas Highway Patrol Division,29.9012777,-95.5977696,police
Houston Police Department - Gulfton,29.7169926,-95.4853497,police
Pasadena Police Department,29.6934079,-95.1960244,police
Houston Police Department - Ranchester,29.7066176,-95.5440621,police
La Porte City Marshal's Office,29.6545284,-95.0270242,police
Harris County Sheriff's Office - Recruiting,29.7535046,-95.3227812,police
Houston Police Department - Lake Houston,30.0037137,-95.1137616,police
Tomball Police Department,30.095504,-95.6166139,police
Baytown Police Department Substation,29.7313654,-95.0075242,police
Houston Police Department - Jensen Street,29.8451211,-95.3436164,police
Pasadena City Hall,29.6916727,-95.1961981,town_hall
Jacinto City Hall,29.7668965,-95.2468996,town_hall
Humble City Hall,29.9995451,-95.2685722,town_hall
Galena Park City Hall,29.7321,-95.2416,town_hall
Tomball City Hall,30.0957208,-95.6168361,town_hall
Baytown City Hall,29.7279,-94.996,town_hall
South Houston Police Station,29.6658,-95.2394,police
Jacinto City Police Station,29.7679,-95.2453,police
Galena Park Police Station,29.732,-95.2416,police
Houston Police Department - Heights,29.7860468,-95.4113904,police
Harris County Sheriff's Office,29.7616785,-95.3568397,police
Jersey Village Police Chief's Office,29.8841764,-95.5712044,police
Houston Police Department - Intercontinental Airport,29.9877649,-95.3405178,police
Baytown Department of Public Safety,29.7808,-95.0322,public_building
Harris County Health Department Southeast Branch,29.6858,-95.1556,public_building
Pasadena Little Theater,29.6618963,-95.1743774,theatre
Humble Museum,29.9982209,-95.2606172,museum
Museum of American Architecture and Decorative Arts,29.6930202,-95.5147976,museum
Pasadena Historical Museum,29.7105779,-95.2099005,museum
Museum of Printing History,29.7554873,-95.3968178,museum
Lake Houston YMCA,30.0413,-95.1763,sports_centre
Baytown Historical Museum,29.7338356,-94.969937,museum
Houston Audubon Society Museum,29.7710976,-95.5702937,museum
Bay Area Museum,29.5686584,-95.0689297,museum
Proctor Museum of Natural Science,29.7851,-95.1872,museum
Carl's BBQ,29.9335019,-95.6444447,restaurant
Klein Volunteer Fire Department Station 6,30.034845,-95.6107754,fire_station
Bear Creek Post Office,29.8407706,-95.6422182,post_box
McDonald's,29.8425581,-95.6452092,fast_food
Wendy's,29.838307,-95.6461335,fast_food
Jason's Deli,29.8799544,-95.6448031,restaurant
Fuddruckers,29.8835563,-95.6439191,restaurant
Willi's Icehouse,29.8827898,-95.644477,restaurant
Boston Market,29.8831917,-95.644477,fast_food
McDonald's,29.8841814,-95.6442538,fast_food
Burger King,29.8911914,-95.6405373,fast_food
Panera Bread,29.8797508,-95.6466938,fast_food
Spring Creek Barbeque,29.8647899,-95.6457786,restaurant
Pete's Fine Meats and Deli,29.7311039,-95.4741826,fast_food
Shipley's Donuts,29.7310965,-95.4743972,fast_food
Subway,29.709886,-95.686142,fast_food
A & M Postal Center,29.9672521,-95.5829507,post_box
Langham Creek YMCA,29.8988083,-95.667836,sports_centre
Ace Hardware,29.8821625,-95.6846948,doityourself
CENAS,29.8796695,-95.6442536,restaurant
Starbucks,29.8761934,-95.645784,cafe
Food Town,29.877987,-95.6488309,supermarket
Walgreens,29.8973255,-95.6364791,pharmacy
Ice Valley Boba Smoothies,29.9051763,-95.631654,cafe
Kolache Factory,29.9056991,-95.6312869,fast_food
Taco Cabana,30.0635488,-95.4329526,fast_food
Quiznos,30.0637271,-95.4330985,fast_food
Charley's Philly Steaks,30.0639945,-95.4308755,fast_food
Chick-fil-A,30.064975,-95.433253,fast_food
Hard Rock Cafe,29.7626286,-95.3672993,restaurant
Aesthetic & Comprehensive Dentistry of Clear Lake,29.5771472,-95.1591272,dentist
A Tribute to American Statesmanship,29.7713473,-95.3669424,artwork
Treemont,29.73807,-95.5309909,nursing_home
Walgreens,29.9975347,-95.1627099,pharmacy
Starbucks,29.9977822,-95.1778932,cafe
The Concert Pub,29.7321233,-95.4781733,bar
CVS Pharmacy,29.7320188,-95.467379,pharmacy
Starbucks,29.74123,-95.460606,cafe
Green Center,29.7211792,-94.9884887,recycling
Ron's Pub and White Horse Inn,29.7486253,-95.4864675,pub
Fountain View Cafe,29.7482014,-95.4864717,cafe
The Rice Box,29.7557726,-95.4085642,restaurant
Taco Cabana,29.6541475,-95.2532973,fast_food
Bayou Music Center,29.7624308,-95.3671894,theatre
AMC Houston 8,29.7617813,-95.3668957,cinema
Birraporetti's,29.7622468,-95.364836,restaurant
Kohl's,30.0181428,-95.2691069,department_store
Target,30.0192483,-95.2687528,department_store
The Leaf Pub,29.7436579,-95.3807681,pub
Leon's Lounge,29.7449197,-95.3736234,bar
Nouveau Antique Art Bar,29.7429775,-95.3756618,bar
Gen Korean BBQ House,29.7430613,-95.3796154,restaurant
Piola,29.7427972,-95.3797685,restaurant
El Tiempo Cantina,29.744737,-95.385631,restaurant
Sam Houston Monument,29.7215907,-95.3909695,memorial
Backstreet Cafe,29.7553353,-95.4085726,restaurant
Cafe Express,29.7534482,-95.3995168,restaurant
River Oaks Theater,29.7526802,-95.4091407,cinema
La Madeleine,29.7523537,-95.4104227,restaurant
Enlighten Coffee Roasters,29.5326871,-95.1258591,cafe
CY-Fair VFD Station 11,29.9081819,-95.6968187,fire_station
"Harris County Public Library, CyFair branch",29.9100372,-95.6923684,library
Children's Courtyard,29.8964047,-95.6574503,kindergarten
Jack in the Box,29.9518307,-95.5854317,fast_food
Lone Star College Emergency Services Education Center,29.9082338,-95.696395,college
Verna Mae's,29.9078992,-95.6479712,restaurant
Walgreens,29.8635906,-95.6064213,chemist
Walgreens,29.8647257,-95.6827677,chemist
Macayo's Mexican Restaurant,30.121175,-95.5536104,restaurant
Church's Chicken,30.1222004,-95.5535996,fast_food
LiquoRun,30.1228825,-95.5534923,beverages
Walgreens,29.9477432,-95.6766234,pharmacy
Southeast Volunteer Fire Department,29.5816005,-95.2162825,fire_station
South Belt-Ellington Chamber of Commerce,29.5812583,-95.2164907,public_building
Starbucks,29.9158378,-95.6163045,cafe
Cy-Fair ISD Police,29.9386727,-95.6487889,police
Jack in the Box,29.9482135,-95.6763857,fast_food
Smashburger,29.9034707,-95.6326223,fast_food
Carrabba's Italian Grill,29.8879737,-95.6425746,restaurant
Heirloom Cafe & Market,30.1148527,-95.6422417,cafe
Margaritas & Fajitas Mexican Kitchen,30.1068328,-95.6394116,restaurant
Fitness Connection,29.9446159,-95.4123552,sports_centre
Fleming Park,29.7222617,-95.4052513,playground
Five Star Hamburgers,29.6785352,-95.1927958,fast_food
Las Haciendas,29.6131997,-95.2112528,restaurant
McDonald's,29.6289712,-95.2291271,fast_food
KFC,29.6021414,-95.2144017,fast_food
Jack in the Box,29.6020201,-95.2151796,fast_food
Vine Wine Room,29.766815,-95.5498403,bar
Empire Turkish Grill,29.7666846,-95.5491108,restaurant
Starbucks,29.7664913,-95.550248,cafe
Total Wine & More,29.7670296,-95.5515031,beverages
Walgreens,29.7382774,-95.5353501,pharmacy
Z Pizza,29.7212834,-95.4423565,cafe
Subway,29.7211902,-95.4425282,fast_food
The Buffalo Grille,29.7210491,-95.4427831,restaurant
Pizza Hut,29.7281533,-95.5297137,restaurant
Burger Guys,29.735632,-95.6074374,restaurant
KCOH-AM (Houston),29.7559533,-95.276973,tower
KCOH-AM (Houston),29.755702,-95.2773968,tower
Starbucks,29.7601049,-95.4824123,cafe
Spec's,29.7617952,-95.4207773,beverages
Starbucks,29.7610851,-95.4172699,cafe
Barnaby's Cafe,29.7470442,-95.4864952,restaurant
Spec's,29.5567839,-95.1200493,beverages
Molly's Pub,29.5564409,-95.1231579,pub
Metro Mart,29.7910034,-95.3902683,convenience
Shokku Ramen,29.7887188,-95.3880842,restaurant
Heights Liquor,29.7909987,-95.3901234,beverages
Papi's,29.7597835,-95.3989269,nightclub
Walgreens,29.7680964,-95.39148,pharmacy
Brasa's Steakhouse,29.7589071,-95.3629581,restaurant
Flying Saucer Draught Emporium,29.7589677,-95.3631083,pub
CVS Pharmacy,29.7337441,-95.3915423,pharmacy
Chase,29.7341069,-95.3906588,bank
ComedySportz Houston,29.7828536,-95.5614499,theatre
Burlap Barrel,29.7833518,-95.5614606,bar
Havenpark Park,29.5909637,-95.1104765,playground
Jacks Food Store,30.0290753,-95.2393569,convenience
Frost Bank,29.7449266,-95.3915619,atm
Express Lane,29.6647843,-95.0828036,convenience
Baker's Liquor,29.6651386,-95.0880179,beverages
Ralston Discount Liquor,29.6642716,-95.1111385,beverages
Grand Buffet,29.6647284,-95.1121148,restaurant
Northwood Pines Community Playground,30.1069271,-95.4262987,playground
Total Wine,29.751148,-95.4624535,beverages
Merche',29.924378,-95.6298689,restaurant
None,30.0444688,-95.4816258,fire_station
Chuggin' Charlie's,30.0427404,-95.485136,bar
Bayou City Dermatology,29.741028,-95.441208,doctors
United States Post Office,29.7240031,-95.44287,post_office
Michael's Cookie Jar,29.7240405,-95.4426878,bakery
MW Cleaners,29.7413721,-95.4371654,laundry
Deutch Fine Jewelry,29.7411601,-95.4412154,jeweller
Sonic,29.9592882,-95.6726968,fast_food
Big Little School,29.7894508,-95.4860242,school
Subway,29.6650117,-95.0883026,fast_food
Little Caesars,29.6646435,-95.0885816,fast_food
Gringo's Mexican Kitchen,29.6653398,-95.0863768,restaurant
Bullritos,29.6659091,-95.0864667,fast_food
Domino's,29.6638883,-95.0867014,fast_food
ALDI,29.6634086,-95.0975379,supermarket
Supercuts,29.6646508,-95.1005177,hairdresser
Nails Club,29.6646531,-95.1004426,beauty_shop
Fish Place,29.6646446,-95.1007244,restaurant
Sage Dental,29.6646388,-95.1009171,dentist
The Wing Factory,29.6634315,-95.1031892,restaurant
McDonald's,29.6641028,-95.1238044,fast_food
Jack in the Box,29.6639815,-95.1233967,fast_food
Burger King,29.6640258,-95.1220582,fast_food
Car Wash,29.6641237,-95.1193948,car_wash
Casa Ole,29.663259,-95.1194806,restaurant
Luby's,29.6658438,-95.1221736,restaurant
Starbucks,29.6778062,-95.1227798,cafe
Bullritos,29.6775359,-95.1225652,fast_food
Chase,29.6789668,-95.1229407,bank
Walgreens,29.681614,-95.1238875,pharmacy
Burkes Outlet,29.6803836,-95.1245178,clothes
Food Town,29.6810897,-95.1246385,supermarket
Chopsticks,29.6821686,-95.1237453,fast_food
Panera Bread,29.6505093,-95.1505943,fast_food
Buffalo Wild Wings,29.6511478,-95.1505784,restaurant
Chipotle,29.6504161,-95.152622,fast_food
Chinois Orient Bistro,29.8644001,-95.6064831,restaurant
Liquor & Liquors,29.8646817,-95.6064793,beverages
McDonald's,29.8639931,-95.6077292,fast_food
Hoppie's Texican Grill,29.6655413,-95.0353371,restaurant
Beacon Federal Credit Union,29.6670562,-95.045846,bank
Moody National Bank,29.6507872,-95.1495884,bank
Bubbles Car Wash,29.6492208,-95.1494275,car_wash
Pei Wei,29.6491881,-95.1510905,restaurant
Sport Clips,29.6490809,-95.1521848,hairdresser
Souper! Salad!,29.6489457,-95.1521634,restaurant
Citibank,29.6486846,-95.1537512,bank
Which Wich?,29.6486566,-95.1538317,fast_food
Freebirds,29.6485774,-95.1539551,fast_food
Men's Wearhouse,29.6471088,-95.1554571,clothes
Tutti Frutti,29.6470156,-95.1555537,fast_food
