name,Lat,Long,fclass
Saint Alphonsus Elementary School,29.9301133,-90.0743952,school
Sacred Heart of Jesus High School,29.9685368,-90.0928502,school
Saint Aloysius High School,29.9654812,-90.0597937,school
Saint Augustine High School,29.9839337,-90.0681539,school
Saint Cecilia School,29.9639635,-90.0330775,school
Saint Francis School,29.9371488,-90.0870168,school
Saint Henry School,29.920205,-90.1000728,school
Saint John Park,30.0236393,-90.0821896,park
Julian Elementary School,29.9375968,-90.028477,school
Saint Marys Dominican High School,29.9565049,-90.1140852,school
Saint Matthew School,29.9481072,-90.1283057,school
Saint Pius X Elementary School,30.024123,-90.0911784,school
Saint Rita Catholic Central School,29.9545195,-90.1146221,school
Schwarz Alternative School,29.9396456,-90.0472984,school
Andrew H Wilson Charter School,29.9463025,-90.1024794,school
Rome Park,30.0218687,-90.0561826,park
Retif Park,30.0215911,-90.1200734,park
Miller McCoy Academy Charter School for Math and Business,30.0224451,-90.0030267,school
Holy Name of Mary School,29.95061,-90.04964,school
Saint Mary of Angels School,29.9618701,-90.0345152,school
Our Lady of the Sea School,29.977703,-90.0517379,school
New Orleans Adventist Academy,30.015405,-89.9863078,school
Christ School,29.9574257,-90.0170147,school
Stuart Hall School for Boys,29.9538152,-90.1236845,school
Frederick Junior High School,29.9771475,-90.0609048,school
McDonogh Number 1 School,29.9265936,-90.0772943,school
Saint Matthias Vocational School,29.9488152,-90.1025728,school
Saint Michael Special School,29.933206,-90.0685918,school
United School,29.9760364,-90.0456266,school
Academy of the Sacred Heart School,29.9268421,-90.1038843,school
Congo Square,29.9612536,-90.0686153,park
Congo Square,29.9612536,-90.0686153,attraction
Bolivar Place,29.9654814,-90.0872945,park
Bonart Playground,29.9638144,-90.0203481,park
Bunny Friend Playground,29.9749253,-90.0375708,park
Clay Monument,29.9482685,-90.0703343,monument
Dreux Monument,29.9706292,-90.0935787,monument
Franklin Monument,29.948178,-90.0698951,monument
Gayarre Place,29.9736227,-90.0744996,monument
Keller Square,29.9424264,-90.0850723,park
Lee Playground,29.9736251,-90.0156207,park
Lincoln Park,29.964587,-90.1156646,park
Margaret Statue,29.9407079,-90.0721231,monument
Margaret Statue,29.9407079,-90.0721231,park
McDonogh Monument,29.9483704,-90.0707778,monument
Wedell Monument,29.9824892,-90.1105983,monument
Ephesus Junior Academy,29.9602034,-90.0159035,school
Hotel Peter & Paul,29.9667696,-90.0550661,hotel
Saint Paul Lutheran School,29.966371,-90.0502747,school
Saint Gerard Majella Alternative School,29.9655889,-90.0593299,school
Trinity Montessori Preschool,30.0025185,-90.0600305,school
Saint Leo the Great Elementary School,29.987779,-90.0739051,school
Saint John Lutheran School,29.9740728,-90.0987431,school
New Orleans Christian Academy,29.9652036,-90.0850722,school
Odile Davis Playground,29.9832584,-90.041182,park
Our Lady Star of the Sea School,29.977659,-90.0521537,school
Conrad Playground,29.9704392,-90.1211287,park
Cuccia-Byrnes Playground,29.9640926,-90.1147953,park
Curley Playground,30.0238126,-89.9836803,park
Delgado Playground,29.9888141,-90.1064617,park
Desmare Playground,29.9821475,-90.0884056,playground
Fox Plaground,29.9413152,-90.0406266,park
Harris Playground,29.9960359,-90.0834054,park
Little Flower Playground,29.9706131,-90.1148488,park
National Square,30.0224241,-90.0564605,park
Werner Playground,30.0182573,-89.9939585,park
Wimbledon Playground,30.0274237,-89.9839582,park
Saint Georges Episcopal School,29.9215559,-90.1006011,school
Saint Stephen Central Catholic School,29.922705,-90.1008963,school
Trinity Episcopal School,29.9315963,-90.0781305,school
Walter L Cohen High School,29.9302046,-90.0945201,school
Martin Behrman Elementary School,29.9482623,-90.0489602,school
Mary Bethune Elementary School of Literature and Technology,29.9725997,-90.1139879,school
Pierre A Capdau Charter Elementary School,29.9980575,-90.049519,school
Joseph S Clark Senior High School,29.9696191,-90.0704568,school
Brother Martin High School,30.0039932,-90.058928,school
Warren Easton Senior High School,29.9682609,-90.0905628,school
The Willow High School,29.9352057,-90.1142443,school
Edward P Harney Elementary School,29.9430013,-90.091969,school
Ellis Marsalis Center for Music,29.9741623,-90.0325907,school
McDonogh 15 KIPP Transformation School,29.9609411,-90.0629407,school
Isidore Newman School,29.931038,-90.1114658,school
Rabouin Career Magnet High School,29.9471249,-90.0728856,school
Saint Paul's Episcopal School,30.0038137,-90.1075757,school
Sylvania F Williams School,29.9477041,-90.0897946,school
Sophie B Wright Institute of Academic Excellence School,29.9251972,-90.1025728,school
First Pilgrims Ghristian Academy School,29.9701223,-90.0506535,school
Louisiana Nature Center,30.0307568,-89.9611795,park
Paul B Habans Elementary School,29.92578,-90.01693,school
Dwight D Eisenhower Elementary School,29.9057284,-89.9981102,school
Carrollton Historic District,29.9502042,-90.1267402,park
Holy Cross Historic District,29.9560368,-90.0172925,park
Irish Channel Area Architectural District,29.9238159,-90.0806278,park
Arthur Ashe Charter School,29.9200099,-90.0923732,school
A D Crossman Esperanza Charter School,29.971688,-90.1041593,school
John Dibert Elementary School,29.9815315,-90.0978446,school
Gentilly Terrace Elementary School,30.0081624,-90.0530669,school
KIPP Central City Academy School,29.9457637,-90.0850758,school
John W Hoffman Elementary School,29.9452042,-90.0950726,school
Laurel Elementary School,29.9275039,-90.0755024,school
Dr Martin Luther King Jr Charter School for Science and Technology,29.9665938,-90.0136812,school
McDonogh 32 Elementary School,29.9435369,-90.0481254,school
Harriet Tubman Elementary School,29.9443707,-90.0361876,school
KIPP Believe College Preparatory School,29.950126,-90.1261694,school
Saint Stephen High School,29.9210382,-90.1025728,school
H C Schaumburg Elementary School,30.0196755,-89.9756703,school
WEZB-FM (New Orleans),29.9199269,-90.0247928,tower
WYLD-FM (New Orleans),29.9199269,-90.0247928,tower
WLMG-FM (New Orleans),29.9199269,-90.0247928,tower
WMXZ-FM (New Orleans),29.9199269,-90.0247928,tower
WQUE-FM (New Orleans),29.9199269,-90.0247928,tower
WYLD-FM (New Orleans),29.9460372,-90.0214593,tower
WTUL-FM (New Orleans),29.9385948,-90.1188199,tower
WWOZ-FM (New Orleans),29.9567615,-90.0756972,tower
WQUE-FM (New Orleans),29.9567615,-90.0756972,tower
WCCL-TV (New Orleans),29.9199269,-90.0247928,tower
WBOK-AM (New Orleans),29.9889138,-90.045527,tower
WYAT-AM (New Orleans),29.9568705,-90.0761831,tower
Bayou Sauvage National Wildlife Refuge,30.0193676,-89.8856207,park
New Orleans Jazz National Historical Park,29.9614693,-90.057711,memorial
New Orleans Jazz National Historical Park,29.9614693,-90.057711,attraction
James M Singleton Charter School,29.9360661,-90.0845297,school
Milestone Sabis Academy of New Orleans School,29.9204547,-90.1214798,school
International School of Louisiana,29.9363775,-90.0729338,school
Benjamin Banneker Elementary School,29.939868,-90.1326925,school
Middle Level Alternative School,29.9777,-90.0517,school
New Orleans Free Academy School,29.9232334,-90.09245,school
O Perry Walker Middle School,29.938,-90.0293,school
The Alternative Learning Institute School,29.9597891,-90.0948822,school
New Orleans Charter Science and Mathematics High School,29.9335126,-90.1146997,school
Coliseum High School,29.9249,-90.0927,school
Saint Jude School of Religion,29.958,-90.07006,school
Community Care Hospital,29.9260131,-90.0959335,hospital
Saint Catherine Memorial Hospital,30.071367,-89.9478253,hospital
Sickle Cell Center of Southern Louisiana,29.9552192,-90.0767349,doctors
Carrollton Post Office,29.9636402,-90.112831,post_office
Lake Forest Station Post Office,30.02896,-89.98244,post_office
Station A Algiers Post Office,29.92419,-90.01655,post_office
Uptown Station Post Office,29.9321715,-90.0939027,post_office
Bishop McManus Academy,30.01512,-89.98355,school
Calvary Baptist School,29.92932,-90.0335,school
First Presbyterian Church School,29.9418591,-90.1095953,school
Holy Name of Jesus School,29.9360475,-90.1195737,school
New Orleans City Park Municipal Training Academy,29.983514,-90.107237,school
New Orleans East Municipal Training Academy,30.022773,-89.923983,school
New Orleans School of Glass Works and Printmaking,29.9461685,-90.0692193,school
Greater New Orleans Supports and Services Center Special Services District Facility,29.9345154,-90.0088991,school
Priestley School of Architecture and Construction,29.920245,-90.0998006,school
Mount Carmel Academy School,30.0192447,-90.1097088,school
Cathedral Academy School,29.9599682,-90.0653264,school
Saint Andrew's Episcopal School,29.9466076,-90.1292437,school
New Orleans Montessori School,30.0191479,-90.0831866,school
Bishop McManus Academy School,30.0149917,-89.9826835,school
Sister Clara Muhammad School,29.9407329,-90.0915785,school
Stuart Hall School for Boys,29.9535399,-90.1235119,school
Holy Cross Middle School,30.0144562,-90.0755503,school
Good Shepherd School,29.9515076,-90.0728099,school
New Orleans College Preparatory Charter School,29.9474377,-90.0897493,school
Orleans Parish PM School,29.9420498,-90.1115797,school
Ecole Bilingue de la Nouvelle Orleans Elementary School,29.9203506,-90.0999117,school
Ecole Bilingue de la Nouvelle Orleans Preschool,29.9250891,-90.1182841,school
Welcome Transition School,29.9564762,-90.0882107,school
Life of Christ Christian Academy School,29.9819825,-90.069398,school
Brother Martin Junior High School,30.0040415,-90.0589524,school
Light City Christian Academy School,29.9600684,-90.0108835,school
Auntie B Preschool and Kindergarten,30.0514852,-89.9783252,school
The Chartwell Center School,29.9222799,-90.1009444,school
The Upperroom Bible Church Academy School,30.0275947,-89.9894431,school
Happy Kids Preschool and Kindergarten,30.0179294,-90.0219256,school
University Montessori School,29.9414494,-90.1276499,school
Diana Head Start Center School,29.9299097,-90.0274877,school
Laymans Preschool Academy,29.9749457,-90.0643696,school
Leslie Head Start Center School,29.9292915,-90.0751749,school
Louise Head Start Center School,29.924013,-90.0896784,school
Martin Luther King Jr Head Start Center School,29.9431788,-90.0813492,school
Rainbow Academy and Preschool,29.9758672,-90.0719355,school
Saint John the Baptist Preschool and Head Start,29.9435812,-90.0780816,school
Tots Nursery School,29.9646879,-90.1238799,school
Carrollton Station,29.9493209,-90.1291473,pub
Basil Leaf,29.9494781,-90.1276947,restaurant
The Frat House Uptown,29.9494939,-90.1293709,nightclub
Ann BeBose Busy Hands and Minds Daycare Number 2,29.9836,-90.0628,kindergarten
Beverlys Preschool Center,29.9889,-90.0734,kindergarten
Building Blocks Academy,30.0139,-89.9931,kindergarten
Bundles of Joy Preschool and Nursery,30.0711,-89.9434,kindergarten
City Wide Daycare Center,29.9437,-90.0821,kindergarten
Claras Little Lambs Preschool Academy Number 4,29.9355,-90.0344,kindergarten
Clarks Child Development Center Number 2,29.974,-90.0875,kindergarten
Cuddly Bear Child Development Center,29.9441,-90.052,kindergarten
Delgado Infant and Toddler Center,29.9891,-90.1026,kindergarten
DeBoses Busy Hand and Minds,29.9843,-90.0628,kindergarten
Discovery Kids Preschool and Daycare Center,29.9696,-90.0941,kindergarten
Gentilly East Child Development Center,30.0155,-90.0124,kindergarten
Positive Beginnings Child Development Center,29.9627,-90.0205,kindergarten
Precious Little People,30.026,-89.9897,kindergarten
Reynolds Academy Preschool,29.9805,-90.074,kindergarten
Nursery Rhyme Playskool,29.9986,-90.0494,kindergarten
Perraults Kiddy Kollege,30.0105,-90.0175,kindergarten
Saint John Bercham Child Development Center,29.9942745,-90.0643422,kindergarten
Richards Small World Infant and Toddler Center,30.0142,-90.0147,kindergarten
Shining Star Preschool Academy and Nursery School,29.9482,-90.0418,kindergarten
Small World Childcare and Learning Center,29.9664,-90.085,kindergarten
Theodore and DaShanas Bright Beginnings Learning Center,29.9652,-90.0242,kindergarten
Tots Daycare Center and Preschool,29.9689,-90.0311,kindergarten
Tommyes Child Development Center,29.9703,-90.097,kindergarten
Teddycare Learning Center,29.9448,-90.0355,kindergarten
The Preschool Learning Center,30.0336,-90.0245,kindergarten
Volunteers of America Nursery,29.9264,-90.0954,kindergarten
UNIKIDS Academy,29.9484,-90.0766,kindergarten
YWCA Jackson Landing Preschool,29.9228,-90.0224,kindergarten
Wonder Years Preschool and Learning Center,30.0388,-89.9897,kindergarten
Happy Kids Number 3,30.0177,-90.0217,kindergarten
Happy Kids Number 2,30.0427,-89.9797,kindergarten
Kiddy Academy,30.0531,-89.9767,kindergarten
JCC Nursery School,29.950832,-90.069685,kindergarten
Jackson Child Development Center,29.9634,-90.026,kindergarten
L and L Nursery and Learning Center,30.0115,-90.0209,kindergarten
Little Angels Preschool and Nursery,30.0209,-90.0519,kindergarten
Kiddy College Learning Center,29.9447,-90.0379,kindergarten
Kids Kingdom Academy and Daycare Center,29.9672,-90.0414,kindergarten
Kids World of New Orleans,29.966,-90.0362,kindergarten
Methodist Group Home School,29.9241,-90.0808,school
Mickey and Minnie Preschool and Nursery,30.0149,-90.0049,kindergarten
Mid City Academy of Preschool Learning,29.9617825,-90.0876768,kindergarten
Miss Mollys Development Center,29.9479,-90.1011,kindergarten
Methodist Home of New Orleans,29.9243478,-90.0806659,hospital
Orleans Parish Criminal District Court - Property,29.9615255,-90.0915246,courthouse
Orleans Parish Criminal District Court - Bond,29.9616041,-90.0914818,courthouse
Reed Art Gallery,29.9565926,-90.065905,arts_centre
New Directions Adult Day Health Center,29.977243,-90.0751059,doctors
New Orleans Fire Department Communications Division,29.9849,-90.1091212,fire_station
New Orleans Fire Department Training Division,30.018969,-89.9292304,fire_station
New Orleans Fire Department Engine 1,29.9249606,-90.0842012,fire_station
New Orleans Fire Department Haz Mat and Fire Rescue and Engine 7,29.9626983,-90.0713692,fire_station
New Orleans Fire Department Engine 4,30.0227648,-90.023588,fire_station
New Orleans Fire Department Engine 11,29.9349083,-90.0949074,fire_station
New Orleans Fire Department Engine 12,30.0163482,-90.0516875,fire_station
New Orleans Fire Department Engine 8,29.9835375,-90.0358501,fire_station
New Orleans Fire Department Squirt 16 and Ladder 8,29.9415185,-90.0805322,fire_station
New Orleans Fire Department Engine 15 and Ladder 5,29.9252685,-90.1168014,fire_station
New Orleans Fire Department Squirt 14 and Ladder 2,29.9572296,-90.0776744,fire_station
New Orleans Fire Department Engine 20,29.9484587,-90.0516754,fire_station
New Orleans Fire Department Engine 18,30.0042732,-90.1059702,fire_station
New Orleans Fire Department Engine 17,29.9133618,-89.9934625,fire_station
New Orleans Fire Department Engine 26 and Ladder 9,29.9669384,-90.0961363,fire_station
New Orleans Fire Department EngineNew Orleans Fire Department Engine 25 and Ladder 7,29.9568343,-90.1200136,fire_station
New Orleans Fire Department Engine 24 and Ladder 4,29.9644188,-90.0318362,fire_station
New Orleans Fire Department Engine 22,29.9655494,-90.0140467,fire_station
New Orleans Fire Department Engine 35,29.9814122,-90.0926621,fire_station
New Orleans Fire Department Engine 33 and Ladder 6,29.939908,-90.0204405,fire_station
New Orleans Fire Department Engine 31,30.0654233,-89.8136174,fire_station
Asia Baptist Day Care Center,29.9937,-90.0775,kindergarten
All Day Child Care Center,29.9634,-90.0882,kindergarten
A B C Child Care Center,30.011,-90.0536,kindergarten
Cinderella Day Care and Preschool Academy,29.9184,-89.9857,kindergarten
Cabrini Day Care Center,29.9613,-90.0636,kindergarten
Cabbage Patch Day Care Center,29.935473,-90.035499,kindergarten
Boobie and Sprout Day Care Center,29.9421,-90.0324,kindergarten
Bolden Child Care Center,29.9627,-90.1091,kindergarten
Babykeeper Day Care Center,29.951314,-90.1013057,kindergarten
Babykeepers Day Care and Preschool Number 2,29.951,-90.1027,kindergarten
New Orleans Fire Department Engine 40,29.9300822,-90.0318841,fire_station
New Orleans Fire Department Squirt 36 and Ladder 13,30.0273446,-89.9685713,fire_station
New Orleans Fire Department Engine 39,29.9656762,-90.0139999,fire_station
New Orleans Fire Department Engine 38,29.9377172,-90.1078652,fire_station
New Orleans Supply Division Fire Station,29.9448158,-90.0696009,fire_station
New Orleans Second District Chief Office and Flying Squad Fire Station,29.9478138,-90.0726773,fire_station
Grace Child Care Center,29.9715563,-90.0974872,kindergarten
God Promised Day Care Center,29.9581,-90.0704,kindergarten
Velocity Foundation Day Care Center,29.9595,-90.1051,kindergarten
Happy Kids Day Care Center,30.0495,-89.9685,kindergarten
Graysons Preschool and Day Care Center,30.0171,-89.9904,kindergarten
Stellas Tender Care Day Care Center,29.9702,-90.0351,kindergarten
Spears Nursery and Day Care Center,29.9791,-90.0358,kindergarten
Southern Community Child Care Center,29.9623,-90.0257,kindergarten
Tommy and Bills Day Care Number 3,29.9687,-90.0767,kindergarten
Tommy and Bills Day Care Center Number 2,29.9351,-90.0978,kindergarten
Tittli Tots Hide-a-way Day Care Center,29.9411,-90.0988,kindergarten
Learn and Play Day Care Center,30.0309,-90.0211,kindergarten
Kingsley House School Age Day Care Center,29.9321,-90.0718,kindergarten
Lafon Day Care Center,30.0115,-90.0056,kindergarten
Little Kingdom Child Care Center,30.0231,-89.987,kindergarten
Little Scholars Day Care Center,29.9496,-90.101,kindergarten
Kays Day Care Center,29.9226,-90.0295,kindergarten
Isabells Day Care and Nursery School,29.9613,-90.0071,kindergarten
Kiddie Care Zone Child Care Center,30.0392329,-89.9870618,kindergarten
Frazier-Keiffer Day Care Center,29.9454,-90.0518,kindergarten
Newcomb Child Care Center,29.9430127,-90.1220987,kindergarten
Ninth Ward Housing Development Corporation Day Care Center,29.9623,-90.0257,kindergarten
Clara Little Lamb Number 2 Day Care Center,29.9395,-90.0381,kindergarten
Dryades YMCA Child Care Center,29.9368,-90.0833,kindergarten
Eastminster Nursery and Day Care Center,30.0193,-89.968,kindergarten
E B Bromon Liberty House Child Day Care Center,29.9409,-90.084,kindergarten
Robin Hood Day Care Center,30.0133,-89.9926,kindergarten
Saint Jude Baby Village Day Care Center,29.9512965,-90.1013192,kindergarten
Saint Marks Community Day Care Center Number 2,29.9644,-90.0702,kindergarten
Saint Marks Fourth Baptist Church Day Care Center,29.9566,-90.0861,kindergarten
Saint Rose Day Care Center,29.9771041,-90.0756698,kindergarten
Silver Crest Day Care Center,29.9399,-90.1051,kindergarten
Paynes Day Care Center,29.9449,-90.0374,kindergarten
Peoples Community Child Care Center,29.9402,-90.0834,kindergarten
Phillips Child Care Center,29.9792,-90.0643,kindergarten
Precious Angels Day Care,29.9237,-90.0153,kindergarten
Rachals Kids Day Care Center,29.9725,-90.0899,kindergarten
Rays of Hope Day Care Center,30.0195,-90.0181,kindergarten
Howard Memorial Library,29.943346,-90.0717055,library
New Orleans Public Library - Nora Navra Branch,29.9756509,-90.0676244,library
Law Library of Louisiana,29.9560054,-90.066168,library
Children's Resource Center - New Orleans Public Library,29.9213508,-90.1010242,library
Mrs Js Little Angels Day Care Center,29.9823,-90.0521,kindergarten
Miss Dees Child Care and Learning Center,29.9701,-90.034,kindergarten
Mount Pilgrim Baptist Church Day Care Center,29.961,-90.1214,kindergarten
McMillians First Steps Child Care Center,29.943593,-90.0934001,kindergarten
Algiers Regional Library,29.9235903,-90.0144028,library
Central City Branch New Orleans City Library,29.93849,-90.08426,library
New Orleans Public Library - Martin Luther King Branch,29.9663495,-90.0136497,library
New Orleans Public Library - Childrens Resource Center,29.9486125,-90.1277955,library
New Orleans Police Department,29.9437706,-90.0862579,police
New Orleans Police Department,30.064777,-89.8070421,police
Cresent City Connection Police Department,29.9336253,-90.0366164,police
New Orleans Police Department Fifth District,29.9705098,-90.0346668,police
New Orleans Police Department - Gaming Division,29.9480195,-90.0656229,police
New Orleans Police Department First District,29.9592913,-90.069974,police
New Orleans Police Department Second District,29.9210257,-90.1006914,police
New Orleans Police Department - Crime Prevention,29.984862,-90.1097447,police
New Orleans Police Department Seventh District,30.0275188,-89.9680772,police
New Orleans Police Department Sixth District,29.9411458,-90.0796307,police
Behrman Memorial Recreation Center,29.9415929,-90.0300707,sports_centre
Naval Support Activity Child Development Center,29.9485,-90.0765,kindergarten
Odenheimer Aquarium,29.9238161,-90.1297958,museum
Louisiana State Museum Library,29.9577128,-90.0640374,museum
Confederate Memorial Hall;Confederate Memorial Hall Museum,29.9434299,-90.0713042,museum
Walgreens,30.0387705,-89.9562625,pharmacy
Bicycle Michael's,29.9640517,-90.0579014,bicycle_shop
Sav-a-lot,29.9425586,-90.0959314,supermarket
Bayou Bicycles,29.9744395,-90.0923483,bicycle_shop
The Bean Gallery,29.9789202,-90.0962425,cafe
Mother-in-Law Lounge,29.9709625,-90.0667792,pub
Balcony Music Club,29.962012,-90.0582296,nightclub
Checkpoint Charlie,29.962264,-90.0579846,pub
Snug Harbor,29.9641347,-90.0579159,nightclub
Adolfo's,29.9638503,-90.0576613,restaurant
King's Meat Market,29.9513655,-90.1004652,butcher
Canseco's,29.9805827,-90.0845107,supermarket
Lost Tavern,30.1625329,-89.7397076,pub
United States Post Office Bywater Station,29.9691605,-90.029438,post_office
Omni Bank,29.9435965,-90.1333095,bank
Kyoto,29.9244876,-90.1083282,restaurant
Zara's Lil' Giant Supermarket and Po-boys,29.9244036,-90.1073966,supermarket
Capital One,29.9463772,-90.1135537,bank
Papa John's,29.9467139,-90.1131181,fast_food
Chase,29.9554985,-90.1204888,bank
Mike the Bike Guy,29.9208223,-90.1022443,bicycle_shop
PJ's Coffee and Tea,29.9382747,-90.1209566,cafe
Tujague's Restaurant,29.9550331,-90.0645092,restaurant
Pat O'Briens,29.9580935,-90.0654893,bar
Supercuts,29.9444596,-90.1335827,hairdresser
Walgreens,29.9445975,-90.1334393,chemist
Maple Street Cafe,29.9417205,-90.1291043,restaurant
PJ's Coffee & Tea,29.9416299,-90.1293467,cafe
Babylon Cafe,29.9422065,-90.1300739,restaurant
Maple Street Book Shop,29.9410846,-90.128194,bookshop
Aeren's Cafe,29.9501819,-90.0996344,restaurant
Dunbar's Creole Cooking,29.9363146,-90.1283828,restaurant
House of Dance & Feathers,29.962081,-90.009714,museum
Tulane University Law School,29.9382777,-90.1194529,university
CC's Coffee,29.9776496,-90.0809221,cafe
McHardy's Chicken & Fixin',29.9769649,-90.077133,fast_food
Lola's,29.9807334,-90.0853021,restaurant
Terranova's,29.9805978,-90.0851316,supermarket
Tastee Restaraunt,29.9759738,-90.0777467,fast_food
Community Book Center,29.9764974,-90.0763379,bookshop
Coco Hut,29.9763071,-90.076211,restaurant
Dependable Garment Care,29.9490942,-90.1172759,laundry
Smoothie King,29.9462605,-90.1128832,fast_food
Mid City Pizza,29.9469529,-90.1138185,fast_food
Broadway Food Store,29.9505551,-90.116082,convenience
Elio's Wine Warehouse,29.9466287,-90.1127041,beverages
Slim Goodies Diner,29.9230822,-90.0882302,restaurant
Gulf Coast Bank & Trust,29.9238119,-90.0864752,bank
Gulf Coast Bank & Trust,29.9238119,-90.0864752,monument
Walgreens,29.9241235,-90.08702,pharmacy
Bahn Mi Boys,29.9233626,-90.0875937,restaurant
Mahoney's Po-boy Shop,29.9223421,-90.090279,restaurant
Baru,29.9215244,-90.0933377,restaurant
Willie Mae's Scotch House,29.9691656,-90.0789295,restaurant
Dooky Chase,29.9680597,-90.0784985,restaurant
Theo's Neighborhood Pizza,29.9739736,-90.1002788,restaurant
Mandina's,29.9724035,-90.0979125,restaurant
Canal Street Bistro,29.9734496,-90.0984785,restaurant
Wakin' Bakin',29.9743189,-90.1068522,restaurant
Ikura Hibachi And Sushi,29.9761115,-90.0982532,restaurant
Banks Street Bar & Grill,29.9744821,-90.1064478,bar
Finn McCool's Irish Pub,29.9695738,-90.0991644,pub
Wit's Inn,29.9754493,-90.0999498,pub
Doson Noodle House,29.9753728,-90.1000375,restaurant
Five Happiness,29.9644187,-90.1108765,restaurant
Burger King,29.9684541,-90.1062962,fast_food
Exxon,29.9651705,-90.1100688,convenience
Beckham's Book Shop,29.9532645,-90.0657642,bookshop
Felipe's Taqueria,29.9534773,-90.0651893,restaurant
Galatoire's,29.954972,-90.0690178,restaurant
Walgreens,29.9542901,-90.0712436,pharmacy
Walgreens,29.9540305,-90.069869,pharmacy
CVS Pharmacy,29.9536448,-90.0702658,pharmacy
Quicky's,29.9623067,-90.0911396,convenience
S Express,29.9744481,-90.0806321,convenience
Rite Aid,29.9657364,-90.0866818,pharmacy
Liberty's Kitchen,29.9623243,-90.0898167,restaurant
Ideal Market,29.9638961,-90.0884734,supermarket
Bayou Beer Garden,29.9719674,-90.0916728,pub
Walgreens,29.9746764,-90.0997506,chemist
Venezia,29.9750632,-90.0995724,restaurant
